Nombre Apellidos,Cargo Publico,Retribuciones2014Retribuciones2015,Fecha Inicio Relacion,Fecha Fin Relacion,Id_Dpto,Departamento,Id_Organo,Organo,Id_Centro_Organico,Centro Organico,Fecha Actualizacion
JESUS MARIA LARRAªAGA GARITANO,DIRECTOR/A GERENTE GR3,1120797,24/11/2014,22/02/2015,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60135000,ORGANIZACION SANITARIA INTEGRADA ALTO DEBA,22/06/2016
ORBEA MAITE LARRAªAGA,GERENTE,6783668,24/09/2003,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,201,Consorcio Haurreskolak,201010000,Consorcio Haurreskolak,30/11/2015
ORBEA MAITE LARRAªAGA,GERENTE,6959192,24/09/2003,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,201,Consorcio Haurreskolak,201010000,DIRECCION GENERAL / GERENCIA,22/06/2016
SANTIAGO LARRAZABAL BASAªEZ,DIRECTOR/A,6708704,10/01/2013,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2110000,DIRECION DE LA SECRETARIA DEL GOBIERNO Y RELACIONES CON PARLAMENTO,30/11/2015
SANTIAGO LARRAZABAL BASAªEZ,DIRECTOR/A,6708702,10/01/2013,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2110000,DIRECION DE LA SECRETARIA DEL GOBIERNO Y RELACIONES CON PARLAMENTO,22/06/2016
ANDRES LARRAZABAL BILBAO,DIRECTOR/A GERENTE ATENCION PRIMARIA,243197,01/07/2010,10/01/2014,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60129000,COMARCA EZKERRALDEAENKARTERRI,30/11/2015
ICIAR MARIA LARREA ARECHAVALETA,DIRECTOR/A DE ENFERMERIA GR2,6476916,05/05/2014,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60122000,ORGANIZACION SANITARIA INTEGRADA BILBAOBASURTO,30/11/2015
ICIAR MARIA LARREA ARECHAVALETA,DIRECTOR/A DE ENFERMERIA GR2,6553598,05/05/2014,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60122000,ORGANIZACION SANITARIA INTEGRADA BILBAOBASURTO,22/06/2016
ANE MIREN KARMELE LASA ARIZKETA,DIRECTOR/A DE COORDINACION ASISTENCIAL AREA DE ENFERMERIA GR3,5838756,06/05/2014,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60124000,ORGANIZACION SANITARIA INTEGRADA BARAKALDOSESTAO,30/11/2015
ANE MIREN KARMELE LASA ARIZKETA,DIRECTOR/A DE COORDINACION ASISTENCIAL AREA DE ENFERMERIA GR3,5920302,06/05/2014,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60124000,ORGANIZACION SANITARIA INTEGRADA BARAKALDOSESTAO,22/06/2016
MIREN BITTORI LASA GOªI,DIRECTOR/A DE COORDINACION ASISTENCIAL AREA DE ENFERMERIA GR3,5259786,01/02/2011,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60133000,ORGANIZACION SANITARIA INTEGRADA BIDASOA,30/11/2015
MIREN BITTORI LASA GOªI,DIRECTOR/A DE COORDINACION ASISTENCIAL AREA DE ENFERMERIA GR3,5350996,01/02/2011,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60133000,ORGANIZACION SANITARIA INTEGRADA BIDASOA,22/06/2016
MIGUEL IGNACIO LEGARDA URIARTE,ASESOR/A EN MATERIA PARLAMENTARIA,8431803,19/04/2013,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2000000,CONSEJERIA,30/11/2015
MIGUEL IGNACIO LEGARDA URIARTE,ASESOR/A EN MATERIA PARLAMENTARIA,8542478,19/04/2013,12/01/2016,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2000000,CONSEJERIA,22/06/2016
JUAN ANDRES LEGARRETA FERNANDEZ,DIRECTOR/A,7867400,20/09/2012,31/08/2015,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,65,Unibasq Agencia de Calidad del Sistema Universitario,65010000,Direccion de la Agencia de Calidad del Sistema Universitario  Unibasq,30/11/2015
JUAN ANDRES LEGARRETA FERNANDEZ,DIRECTOR/A,6046543,20/09/2012,31/08/2015,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,65,Unibasq Agencia de Calidad del Sistema Universitario,65010000,DIRECCION,22/06/2016
XABIER LEGARRETA GABILONDO,DIRECTOR/A,3065357,17/07/2015,,8,08  SALUD,52,KONTSUMOBIDE Instituto Vasco de Consumo,52010000,DIRECCION,22/06/2016
AMAIA LEIARISTI ARETA,DIRECTOR/A ECONOMICOFINANCIERO GR3,6415892,06/07/2009,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60133000,ORGANIZACION SANITARIA INTEGRADA BIDASOA,30/11/2015
AMAIA LEIARISTI ARETA,DIRECTOR/A ECONOMICOFINANCIERO GR3,6533368,06/07/2009,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60133000,ORGANIZACION SANITARIA INTEGRADA BIDASOA,22/06/2016
MARIA ELENA LEIARISTI ARETA,DIRECTOR/A,7083056,25/04/2013,,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,9,Departamento de Medio Ambiente y Politica Territorial,9120000,DIRECCION DE PLANIFICACION TERRITORIAL Y URBANISMO,30/11/2015
MARIA ELENA LEIARISTI ARETA,DIRECTOR/A,7083054,25/04/2013,18/01/2016,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,9,Departamento de Medio Ambiente y Politica Territorial,9120000,DIRECCION DE PLANIFICACION TERRITORIAL Y URBANISMO,22/06/2016
MANUEL LEZA OLAIZOLA,DIRECTOR/A,3896217,24/05/2013,31/07/2014,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,9,Departamento de Medio Ambiente y Politica Territorial,9320000,DIRECCION DE PLANIFICACION DEL TRANSPORTE,30/11/2015
MANUEL LEZA OLAIZOLA,DIRECTOR/A GENERAL DE LA SOCIEDAD,3199285,01/08/2014,,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,167,Eusko Trenbideak / Ferrocarriles Vascos SA,167010000,Eusko Trenbideak / Ferrocarriles Vascos SA,30/11/2015
MANUEL LEZA OLAIZOLA,DIRECTOR/A GENERAL DE LA SOCIEDAD,7601300,01/08/2014,,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,167,Eusko Trenbideak / Ferrocarriles Vascos SA,167010000,DIRECCION GENERAL / GERENCIA,22/06/2016
ESTHER LITAGO SOLA,DIRECTOR/A DE PERSONAL GR3,6018272,26/10/2011,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60133000,ORGANIZACION SANITARIA INTEGRADA BIDASOA,30/11/2015
ESTHER LITAGO SOLA,DIRECTOR/A DE PERSONAL GR3,6134268,26/10/2011,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60133000,ORGANIZACION SANITARIA INTEGRADA BIDASOA,22/06/2016
JOSU XABIER LLANO HERNAIZ,DIRECTOR/A GERENTE,56873,28/12/2015,,8,08  SALUD,166,Osatek SA,166010000,DIRECCION GENERAL / GERENCIA,22/06/2016
ANGEL LOBERA REVILLA,DIRECTOR/A,7154327,10/01/2013,05/03/2015,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6510000,DIRECCION DE NORMALIZACION LINGUISTICA DE LAS ADMINISTRACIONES PUBLICAS,30/11/2015
ANGEL LOBERA REVILLA,DIRECTOR/A,1306595,10/01/2013,05/03/2015,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6510000,DIRECCION DE NORMALIZACION LINGUISTICA DE LAS ADMINISTRACIONES PUBLICAS,22/06/2016
ALEJANDRO LOPEZ CARCAMO,DIRECTOR/A,6990504,19/12/2012,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3210000,DIRECCION DE DESARROLLO INDUSTRIAL,30/11/2015
ALEJANDRO LOPEZ CARCAMO,DIRECTOR/A,7360569,19/12/2012,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3210000,DIRECCION DE DESARROLLO INDUSTRIAL,22/06/2016
SAN JULIAN MARIA LOPEZ DE HEREDIA,DIRECTOR/A DE ADMINISTRACION Y SERVICIOS,7018100,07/02/2011,,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,61,URA Agencia Vasca del Agua,61120000,DIRECION DE ADMINISTRACION Y SERVICIOS,30/11/2015
SAN JULIAN MARIA LOPEZ DE HEREDIA,DIRECTOR/A DE ADMINISTRACION Y SERVICIOS,7150765,07/02/2011,,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,61,URA Agencia Vasca del Agua,61120000,DIRECION DE ADMINISTRACION Y SERVICIOS,22/06/2016
NEREA KARMELE LOPEZURIBARRI GOICOLEA,DIRECTOR/A,7103798,28/01/2013,,5,05  HACIENDA Y FINANZAS,5,Departamento de Hacienda y Finanzas,5220000,DIRECCION DE PATRIMONIO Y CONTRATACION,30/11/2015
NEREA KARMELE LOPEZURIBARRI GOICOLEA,DIRECTOR/A,7143178,28/01/2013,,5,05  HACIENDA Y FINANZAS,5,Departamento de Hacienda y Finanzas,5220000,DIRECCION DE PATRIMONIO Y CONTRATACION,22/06/2016
FRANCISCO DE JAVIER LOSA ZIGANDA,DIRECTOR/A (RANGO VICECONSEJERO/A),8451164,19/04/2013,,5,05  HACIENDA Y FINANZAS,5,Departamento de Hacienda y Finanzas,5100000,OFICINA DE CONTROL ECONOMICO,30/11/2015
FRANCISCO DE JAVIER LOSA ZIGANDA,DIRECTOR/A (RANGO VICECONSEJERO/A),8599563,19/04/2013,,5,05  HACIENDA Y FINANZAS,5,Departamento de Hacienda y Finanzas,5100000,OFICINA DE CONTROL ECONOMICO,22/06/2016
J JAVIER LOSANTOS OMAR,DIRECTOR/A,6990914,25/04/2013,,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4120000,DIRECCION DE TRABAJO Y SEGURIDAD SOCIAL,30/11/2015
J JAVIER LOSANTOS OMAR,DIRECTOR/A,6990914,25/04/2013,,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4120000,DIRECCION DE TRABAJO Y SEGURIDAD SOCIAL,22/06/2016
ARATXU LOZANO OTERO,DIRECTOR/A DE PERSONAL GR2,7235166,11/03/2013,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60127000,RED DE SALUD MENTAL DE BIZKAIA,30/11/2015
ARATXU LOZANO OTERO,DIRECTOR/A DE PERSONAL GR2,7348201,11/03/2013,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60127000,RED DE SALUD MENTAL DE BIZKAIA,22/06/2016
JOSE RICARDO LOZANO SANTOS,DIRECTOR/A,6050056,06/03/2015,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6510000,DIRECCION DE NORMALIZACION LINGUISTICA DE LAS ADMINISTRACIONES PUBLICAS,22/06/2016
MIREN ARANTZA MADARIAGA ABERASTURI,DIRECTOR/A GENERAL,6708700,06/02/2013,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,143,Basquetour SA  Agencia Vasca de Turismo,143010000,Basquetour SA  Agencia Vasca de Turismo,30/11/2015
MIREN ARANTZA MADARIAGA ABERASTURI,DIRECTOR/A GENERAL,6708700,06/02/2013,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,143,Basquetour SA  Agencia Vasca de Turismo,143010000,DIRECCION GENERAL / GERENCIA,22/06/2016
LEYRE MADARIAGA GANGOITI,DIRECTOR/A,6037265,16/01/2013,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1210000,DIRECCION DE RELACIONES EXTERIORES,30/11/2015
LEYRE MADARIAGA GANGOITI,DIRECTOR/A,6708702,16/01/2013,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1210000,DIRECCION DE RELACIONES EXTERIORES,22/06/2016
IOSU MADARIAGA GARAMENDI,VICECONSEJERO/A,3980286,09/07/2015,,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,9,Departamento de Medio Ambiente y Politica Territorial,9200000,VICECONSEJERIA DE MEDIO AMBIENTE,22/06/2016
JOSE LUIS MADRAZO JUANES,DIRECTOR/A,6708704,25/04/2013,,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4220000,DIRECCION DE POLITICA FAMILIAR Y DESARROLLO COMUNITARIO,30/11/2015
JOSE LUIS MADRAZO JUANES,DIRECTOR/A,6711955,25/04/2013,04/01/2016,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4220000,DIRECCION DE POLITICA FAMILIAR Y DESARROLLO COMUNITARIO,22/06/2016
EDUARDO MAIZ OLAZABALAGA,DIRECTOR/A GERENTE GR3,4166094,17/06/2015,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60134000,ORGANIZACION SANITARIA INTEGRADA DEBABARRENA,22/06/2016
EMILIA MALAGA PEREZ,SECRETARIO/A GENERAL,6186914,29/01/2015,,88,88  Otros Entes LEY 1/2014 de 26 de junio,204,CESV Consejo Economico y Social Vasco,204010000,PRESIDENCIA,22/06/2016
PELI MANTEROLA ARTETA,DIRECTOR/A,6708704,25/04/2013,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3440000,DIRECCION DE CALIDAD E INDUSTRIAS ALIMENTARIAS,30/11/2015
PELI MANTEROLA ARTETA,DIRECTOR/A,6708702,25/04/2013,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3440000,DIRECCION DE CALIDAD E INDUSTRIAS ALIMENTARIAS,22/06/2016
ALBERTO MANZANO RAMIREZ,DIRECTOR/A MEDICO GR1,7958320,09/09/2013,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60111000,HOSPITAL UNIVERSITARIO ARABA,30/11/2015
ALBERTO MANZANO RAMIREZ,DIRECTOR/A MEDICO GR1,8047961,09/09/2013,31/12/2015,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60111000,ORGANIZACION SANITARIA INTEGRADA ARABA,22/06/2016
MARTA MARIN SANCHEZ,DELEGADO/A,11763136,09/08/2011,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1240000,DELEGACION DE EUSKADI PARA LA UNION EUROPEA,30/11/2015
MARTA MARIN SANCHEZ,DELEGADO/A,11882363,09/08/2011,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1240000,DELEGACION DE EUSKADI PARA LA UNION EUROPEA,22/06/2016
Mª LUZ MARQUES GONZALEZ,DIRECTOR/A GERENTE ATENCION PRIMARIA,7588294,01/09/2009,31/12/2014,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60128000,ORGANIZACION SANITARIA INTEGRADA URIBE,30/11/2015
Mª LUZ MARQUES GONZALEZ,DIRECTOR/A GERENTE GR3,7710148,15/05/2015,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60128000,ORGANIZACION SANITARIA INTEGRADA URIBE,22/06/2016
FERNANDO MARTIN NAVASCUES,DIRECTOR/A ECONOMICOFINANCIERO GR3,2306033,06/07/2009,08/05/2014,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60134000,ORGANIZACION SANITARIA INTEGRADA BAJO DEBA,30/11/2015
BLANCO NIEVES MARTINEZ DE ANTOªANA,DIRECTOR/A,7288550,19/04/2013,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1120000,DIRECCION DE REGIMEN JURIDICO,30/11/2015
BLANCO NIEVES MARTINEZ DE ANTOªANA,DIRECTOR/A,7338487,19/04/2013,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1120000,DIRECCION DE REGIMEN JURIDICO,22/06/2016
RAMON MARTINEZ DE MURGUIA URRETA,DIRECTOR/A,7329566,25/04/2013,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6310000,DIRECCION DE FORMACION Y APRENDIZAJE,30/11/2015
RAMON MARTINEZ DE MURGUIA URRETA,DIRECTOR/A,7407508,25/04/2013,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6310000,DIRECCION DE FORMACION Y APRENDIZAJE,22/06/2016
OLVIDO MARTINEZ FERNANDEZ,DIRECTOR/A DE ENFERMERIA GR1,6862562,29/01/2009,31/12/2014,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60131000,ORGANIZACION SANITARIA INTEGRADA DONOSTIALDEA,30/11/2015
OLVIDO MARTINEZ FERNANDEZ,DIRECTOR/A DE COORDINACION ASISTENCIAL AREA DE ENFERMERIA GR3,1115612,19/11/2015,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60134000,ORGANIZACION SANITARIA INTEGRADA DEBABARRENA,22/06/2016
ESTHER MENDIALDUA IRASUEGUI,DIRECTOR/A,3935,19/12/2012,02/01/2014,1,01  LEHENDAKARITZA,1,Lehendakaritza,1020000,DIRECCION DE SECRETARIA Y RELACIONES INSTITUCIONALES,30/11/2015
IBON DAVID MENDIBELZUA MADARIAGA,DELEGADO/A,11754609,26/04/2013,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1280000,DELEGACION DE EUSKADI EN MEXICO,30/11/2015
IBON DAVID MENDIBELZUA MADARIAGA,DELEGADO/A,11889245,26/04/2013,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1280000,DELEGACION DE EUSKADI EN MEXICO,22/06/2016
MARIA ARANZAZU MENDIGUREN NAVASCUES,DIRECTOR/A DE COORDINACION ASISTENCIAL AREA MEDICA GR3,6940050,09/01/2012,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60134000,ORGANIZACION SANITARIA INTEGRADA BAJO DEBA,30/11/2015
MARIA ARANZAZU MENDIGUREN NAVASCUES,DIRECTOR/A DE COORDINACION ASISTENCIAL AREA MEDICA GR3,6505912,09/01/2012,30/11/2015,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60134000,ORGANIZACION SANITARIA INTEGRADA DEBABARRENA,22/06/2016
MARIA LUISA MERINO HERNANDEZ,DIRECTOR/A GERENTE ATENCION PRIMARIA,7532162,17/12/2011,31/12/2014,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60137000,ORGANIZACION SANITARIA INTEGRADA TOLOSALDEA,30/11/2015
MARIA LUISA MERINO HERNANDEZ,DIRECTOR/A GERENTE GR4,7120896,15/05/2015,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60137000,ORGANIZACION SANITARIA INTEGRADA TOLOSALDEA,22/06/2016
JOSEBA KOLDO MEZCORTA ECHAURREN,DIRECTOR/A ECONOMICOFINANCIERO GR2,8249073,05/05/2014,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60122000,ORGANIZACION SANITARIA INTEGRADA BILBAOBASURTO,30/11/2015
JOSEBA KOLDO MEZCORTA ECHAURREN,DIRECTOR/A ECONOMICOFINANCIERO GR2,8402467,05/05/2014,31/12/2015,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60122000,ORGANIZACION SANITARIA INTEGRADA BILBAOBASURTO,22/06/2016
FRUMEN MOLINERO GUTIERREZ,DIRECTOR/A ECONOMICOFINANCIERO GR4,5927894,24/01/2011,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60125000,HOSPITAL SANTA MARINA,30/11/2015
FRUMEN MOLINERO GUTIERREZ,DIRECTOR/A ECONOMICOFINANCIERO GR4,6013864,24/01/2011,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60125000,HOSPITAL SANTA MARINA,22/06/2016
CLARA MONTERO TELLECHEA,DIRECTOR/A,6708704,10/01/2013,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6620000,DIRECCION DE PROMOCION DE LA CULTURA,30/11/2015
CLARA MONTERO TELLECHEA,DIRECTOR/A,6708702,10/01/2013,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6620000,DIRECCION DE PROMOCION DE LA CULTURA,22/06/2016
MARIA ISABEL MONTES ALVARO,DIRECTOR/A MEDICO GR4,6777581,01/03/2005,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60126000,HOSPITAL GORLIZ,30/11/2015
MARIA ISABEL MONTES ALVARO,DIRECTOR/A MEDICO GR4,6800242,01/03/2005,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60126000,HOSPITAL GORLIZ,22/06/2016
ADOLFO MORAIS EZQUERRO,VICECONSEJERO/A,4575084,13/06/2015,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6400000,VICECONSEJERIA DE UNIVERSIDADES E INVESTIGACION,22/06/2016
FERNANDO MANUEL MOSQUERA ULLOA,DIRECTOR/A MEDICO GR4,6294062,28/09/2009,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60113000,RED DE SALUD MENTAL DE ARABA,30/11/2015
FERNANDO MANUEL MOSQUERA ULLOA,DIRECTOR/A MEDICO GR4,6399262,28/09/2009,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60113000,RED DE SALUD MENTAL DE ARABA,22/06/2016
KONRADO MUGERTZA URKIDI,DIRECTOR/A,7273124,18/01/2013,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6120000,DIRECCION DE GESTION DE PERSONAL,30/11/2015
KONRADO MUGERTZA URKIDI,DIRECTOR/A,7381888,18/01/2013,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6120000,DIRECCION DE GESTION DE PERSONAL,22/06/2016
Mª JESUS GEMMA MUGICA ANDUAGA,DIRECTOR/A,7282112,27/12/2012,,8,08  SALUD,8,Departamento de Salud,8020000,DIRECCION DE REGIMEN JURIDICO ECONOMICO Y SERVICIOS GENERALES,30/11/2015
Mª JESUS GEMMA MUGICA ANDUAGA,DIRECTOR/A,7399747,27/12/2012,,8,08  SALUD,8,Departamento de Salud,8020000,DIRECCION DE REGIMEN JURIDICO ECONOMICO Y SERVICIOS GENERALES,22/06/2016
JESUS MUªOZ FERNANDEZ,DIRECTOR/A GERENTE GR1,8568986,11/01/2013,31/01/2015,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60111000,HOSPITAL UNIVERSITARIO ARABA,30/11/2015
JESUS MUªOZ FERNANDEZ,DIRECTOR/A GERENTE GR1,832591,11/01/2013,31/01/2015,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60111000,ORGANIZACION SANITARIA INTEGRADA ARABA,22/06/2016
JOSE ANGEL MARIA MUªOZ OTAEGI,VICECONSEJERO/A,7867383,27/12/2012,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6600000,VICECONSEJERIA DE CULTURA JUVENTUD Y DEPORTES,30/11/2015
JOSE ANGEL MARIA MUªOZ OTAEGI,VICECONSEJERO/A,7871199,27/12/2012,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6600000,VICECONSEJERIA DE CULTURA JUVENTUD Y DEPORTES,22/06/2016
MARCOS MURO NAJERA,DIRECTOR/A GENERAL DE LA SOCIEDAD,8544760,22/01/2013,,4,04  EMPLEO Y POLITICAS SOCIALES,157,VISESA,157010000,VISESA,30/11/2015
MARCOS MURO NAJERA,DIRECTOR/A GENERAL DE LA SOCIEDAD,8544760,22/01/2013,,4,04  EMPLEO Y POLITICAS SOCIALES,157,VISESA,157010000,DIRECCION GENERAL / GERENCIA,22/06/2016
FLORA MURUA NAVARRO,DIRECTOR/A DE ENFERMERIA GR4,5545883,01/06/1997,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60113000,RED DE SALUD MENTAL DE ARABA,30/11/2015
FLORA MURUA NAVARRO,DIRECTOR/A DE ENFERMERIA GR4,5581268,01/06/1997,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60113000,RED DE SALUD MENTAL DE ARABA,22/06/2016
JUAN FELIX NABERAN OZAMIZ,ASESOR/A EVALUACION POLIT PUBLI AMBITO SEGURIDAD,7551821,19/09/2013,,7,07  SEGURIDAD,7,Departamento de Seguridad,7000000,CONSEJERIA,30/11/2015
JUAN FELIX NABERAN OZAMIZ,ASESOR/A EVALUACION POLIT PUBLI AMBITO SEGURIDAD,7335802,19/09/2013,,7,07  SEGURIDAD,7,Departamento de Seguridad,7000000,CONSEJERIA,22/06/2016
ROBERTO NUªO SOLINIS,DIRECTOR/A DEL INSTITUTO VASCO DE INVESTIGACION SANITARIA,7598010,03/07/2009,28/02/2015,8,08  SALUD,107,BIOEF Fundacion Vasca de Innovacion e Investigacion Sanitarias,107000000,BIOEF Fundacion Vasca de Innovacion e Investigacion Sanitarias,30/11/2015
ROBERTO NUªO SOLINIS,DIRECTOR/A DEL INSTITUTO VASCO DE INNOVACION SANITARIA,1277843,03/07/2009,28/02/2015,8,08  SALUD,107,BIOEF Fundacion Vasca de Innovacion e Investigacion Sanitarias,107000000,DIRECCION GENERAL / GERENCIA,22/06/2016
XABIER IªIGO OCHANDIANO MARTINEZ,DIRECTOR/A,6708704,11/01/2013,12/06/2015,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4110000,DIRECCION DE PLANIFICACION E INNOVACION EN EL EMPLEO,30/11/2015
XABIER IªIGO OCHANDIANO MARTINEZ,DIRECTOR/A,3019180,11/01/2013,12/06/2015,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4110000,DIRECCION DE PLANIFICACION E INNOVACION EN EL EMPLEO,22/06/2016
ISABEL CARMEN OCTAVIO URANGA,ASESOR/A EN COMUNICACIONES,6708704,15/01/2013,,8,08  SALUD,8,Departamento de Salud,8000000,CONSEJERIA,30/11/2015
ISABEL CARMEN OCTAVIO URANGA,ASESOR/A EN COMUNICACIONES,6708702,15/01/2013,,8,08  SALUD,8,Departamento de Salud,8000000,CONSEJERIA,22/06/2016
EMILIO OLABARRIA MUªOZ,ASESOR/A DE POLITICAS SOCIALES,,18/12/2015,,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4000000,CONSEJERIA,22/06/2016
AITOR OLAIZOLA ZUBILLAGA,ASESOR/A DE POLITICA DEPARTAMENTAL,8341321,19/04/2013,09/02/2015,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4000000,CONSEJERIA,30/11/2015
AITOR OLAIZOLA ZUBILLAGA,ASESOR/A DE POLITICA DEPARTAMENTAL,496400,19/04/2013,09/02/2015,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4000000,CONSEJERIA,22/06/2016
