Apellidos, Nombre;Cargo Publico;"Retribuciones2014
Retribuciones2015";Fecha Inicio Relacion;Fecha Fin Relacion;Id_Dpto;Departamento;Id_Organo;Organo;Id_Centro_Organico;Centro Organico;Fecha Actualizacion
LABAYEN BERAZA, FERMIN;DIRECTOR/A MEDICO GR.1;80.958,29;11/03/2013;31/12/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60121000;ORGANIZACION SANITARIA INTEGRADA EZKERRALDEA ENKARTERRI CRUCES;30/11/2015
LABAYEN BERAZA, FERMIN;DIRECTOR/A MEDICO GR.1;82.146,73;01/01/2015;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60121000;ORGANIZACION SANITARIA INTEGRADA EZKERRALDEA ENKARTERRI CRUCES;22/06/2016
LACALLE EDESO, HERNANDO;DIRECTOR/A;67.087,04;03/01/2013;;5;05 - HACIENDA Y FINANZAS;5;Departamento de Hacienda y Finanzas;5320000;DIRECCION DE PRESUPUESTOS;30/11/2015
LACALLE EDESO, HERNANDO;DIRECTOR/A;67.087,02;03/01/2013;;5;05 - HACIENDA Y FINANZAS;5;Departamento de Hacienda y Finanzas;5320000;DIRECCION DE PRESUPUESTOS;22/06/2016
LADRON-GUEVARA PORTUGAL, JOSE MANUEL;DIRECTOR/A GERENTE GR.1;83.140,74;11/03/2013;31/12/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60131000;ORGANIZACION SANITARIA INTEGRADA DONOSTIALDEA;30/11/2015
LADRON-GUEVARA PORTUGAL, JOSE MANUEL;DIRECTOR/A GERENTE GR.1;84.366,26;01/01/2015;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60131000;ORGANIZACION SANITARIA INTEGRADA DONOSTIALDEA;22/06/2016
LANDAIDA LARIZGOITIA, MIREN IZASKUN;DIRECTOR/A GENERAL (NIVEL VICECONSEJERO);78.673,83;31/01/2013;;1;01 - LEHENDAKARITZA;47;EMAKUNDE, Instituto Vasco de la Mujer;47100000;DIRECCION;30/11/2015
LANDAIDA LARIZGOITIA, MIREN IZASKUN;DIRECTOR/A GENERAL (NIVEL VICECONSEJERO);78.673,84;31/01/2013;;1;01 - LEHENDAKARITZA;47;EMAKUNDE, Instituto Vasco de la Mujer;47100000;DIRECCION GENERAL;22/06/2016
LANDALUCE LAUZURICA, IGNACIO;DIRECTOR/A MEDICO GR.2;76.149,10;02/09/2013;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60127000;RED DE SALUD MENTAL DE BIZKAIA;30/11/2015
LANDALUCE LAUZURICA, IGNACIO;DIRECTOR/A MEDICO GR.2;76.910,75;02/09/2013;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60127000;RED DE SALUD MENTAL DE BIZKAIA;22/06/2016
LANDETA GARCIA, JAVIER MARIANO;ASESOR/A MATERIA INFORMATICA EN EL AREA JUSTICIA;16.771,76;01/10/2014;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2000000;CONSEJERIA;30/11/2015
LANDETA GARCIA, JAVIER MARIANO;ASESOR/A MATERIA INFORMATICA EN EL AREA JUSTICIA;67.087,02;01/10/2014;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2000000;CONSEJERIA;22/06/2016
LAPUENTE TRONCOSO, JUAN LUIS;DIRECTOR/A ECONOMICO-FINANCIERO GR.4;55.965,44;01/03/2011;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60126000;HOSPITAL GORLIZ;30/11/2015
LAPUENTE TRONCOSO, JUAN LUIS;DIRECTOR/A ECONOMICO-FINANCIERO GR.4;56.792,99;01/03/2011;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60126000;HOSPITAL GORLIZ;22/06/2016
LARRAÑAGA GARAIKOETXEA, NEREA;DIRECTOR/A DE COORDINACION ASISTENCIAL AREA DE ENFERMERIA GR.3;58.590,11;14/03/2001;09/10/2015;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60134000;ORGANIZACION SANITARIA INTEGRADA BAJO DEBA;30/11/2015
LARRAÑAGA GARAIKOETXEA, NEREA;DIRECTOR/A DE COORDINACION ASISTENCIAL AREA DE ENFERMERIA GR.3;43.397,13;14/03/2001;09/10/2015;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60134000;ORGANIZACION SANITARIA INTEGRADA DEBABARRENA;22/06/2016
LARRAÑAGA GARITANO, JESUS;DIRECTOR/A GERENTE ATENCION PRIMARIA;61.505,68;31/01/2014;23/11/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60129000;COMARCA EZKERRALDEA-ENKARTERRI;30/11/2015
LARRAÑAGA GARITANO, JESUS MARIA;DIRECTOR/A GERENTE GR.1;71.923,29;23/02/2015;31/12/2015;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60111000;ORGANIZACION SANITARIA INTEGRADA ARABA;22/06/2016
LARRAÑAGA GARITANO, JESUS MARIA;DIRECTOR/A GERENTE GR.3;7.741,39;24/11/2014;22/02/2015;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60135000;ORGANIZACION SANITARIA INTEGRADA ALTO DEBA;30/11/2015
LARRAÑAGA GARITANO, JESUS MARIA;DIRECTOR/A GERENTE GR.3;11.207,97;24/11/2014;22/02/2015;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60135000;ORGANIZACION SANITARIA INTEGRADA ALTO DEBA;22/06/2016
LARRAÑAGA ORBEA, MAITE;GERENTE;67.836,68;24/09/2003;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;201;Consorcio Haurreskolak;201010000;Consorcio Haurreskolak;30/11/2015
LARRAÑAGA ORBEA, MAITE;GERENTE;69.591,92;24/09/2003;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;201;Consorcio Haurreskolak;201010000;DIRECCION GENERAL / GERENCIA;22/06/2016
LARRAZABAL BASAÑEZ, SANTIAGO;DIRECTOR/A;67.087,04;10/01/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2110000;DIRECION DE LA SECRETARIA DEL GOBIERNO Y RELACIONES CON PARLAMENTO;30/11/2015
LARRAZABAL BASAÑEZ, SANTIAGO;DIRECTOR/A;67.087,02;10/01/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2110000;DIRECION DE LA SECRETARIA DEL GOBIERNO Y RELACIONES CON PARLAMENTO;22/06/2016
LARRAZABAL BILBAO, ANDRES;DIRECTOR/A GERENTE ATENCION PRIMARIA;2.431,97;01/07/2010;10/01/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60129000;COMARCA EZKERRALDEA-ENKARTERRI;30/11/2015
LARREA ARECHAVALETA, ICIAR MARIA;DIRECTOR/A DE ENFERMERIA GR.2;64.769,16;05/05/2014;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60122000;ORGANIZACION SANITARIA INTEGRADA BILBAO-BASURTO;30/11/2015
LARREA ARECHAVALETA, ICIAR MARIA;DIRECTOR/A DE ENFERMERIA GR.2;65.535,98;05/05/2014;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60122000;ORGANIZACION SANITARIA INTEGRADA BILBAO-BASURTO;22/06/2016
LASA ARIZKETA, ANE MIREN KARMELE;DIRECTOR/A DE COORDINACION ASISTENCIAL AREA DE ENFERMERIA GR.3;58.387,56;06/05/2014;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60124000;ORGANIZACION SANITARIA INTEGRADA BARAKALDO-SESTAO;30/11/2015
LASA ARIZKETA, ANE MIREN KARMELE;DIRECTOR/A DE COORDINACION ASISTENCIAL AREA DE ENFERMERIA GR.3;59.203,02;06/05/2014;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60124000;ORGANIZACION SANITARIA INTEGRADA BARAKALDO-SESTAO;22/06/2016
LASA GOÑI, MIREN BITTORI;DIRECTOR/A DE COORDINACION ASISTENCIAL AREA DE ENFERMERIA GR.3;52.597,86;01/02/2011;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60133000;ORGANIZACION SANITARIA INTEGRADA BIDASOA;30/11/2015
LASA GOÑI, MIREN BITTORI;DIRECTOR/A DE COORDINACION ASISTENCIAL AREA DE ENFERMERIA GR.3;53.509,96;01/02/2011;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60133000;ORGANIZACION SANITARIA INTEGRADA BIDASOA;22/06/2016
LEGARDA URIARTE, MIGUEL IGNACIO;ASESOR/A EN MATERIA PARLAMENTARIA;84.318,03;19/04/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2000000;CONSEJERIA;30/11/2015
LEGARDA URIARTE, MIGUEL IGNACIO;ASESOR/A EN MATERIA PARLAMENTARIA;85.424,78;19/04/2013;12/01/2016;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2000000;CONSEJERIA;22/06/2016
LEGARRETA FERNANDEZ, JUAN ANDRES;DIRECTOR/A;78.674,00;20/09/2012;31/08/2015;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;65;Unibasq, Agencia de Calidad del Sistema Universitario;65010000;Direccion de la Agencia de Calidad del Sistema Universitario - Unibasq;30/11/2015
LEGARRETA FERNANDEZ, JUAN ANDRES;DIRECTOR/A;60.465,43;20/09/2012;31/08/2015;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;65;Unibasq, Agencia de Calidad del Sistema Universitario;65010000;DIRECCION;22/06/2016
LEGARRETA GABILONDO, XABIER;DIRECTOR/A;30.653,57;17/07/2015;;8;08 - SALUD;52;KONTSUMOBIDE, Instituto Vasco de Consumo;52010000;DIRECCION;22/06/2016
LEIARISTI ARETA, AMAIA;DIRECTOR/A ECONOMICO-FINANCIERO GR.3;64.158,92;06/07/2009;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60133000;ORGANIZACION SANITARIA INTEGRADA BIDASOA;30/11/2015
LEIARISTI ARETA, AMAIA;DIRECTOR/A ECONOMICO-FINANCIERO GR.3;65.333,68;06/07/2009;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60133000;ORGANIZACION SANITARIA INTEGRADA BIDASOA;22/06/2016
LETE GARCIA, MARIA ELENA;DIRECTOR/A;70.830,56;25/04/2013;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;9;Departamento de Medio Ambiente y Politica Territorial;9120000;DIRECCION DE PLANIFICACION TERRITORIAL Y URBANISMO;30/11/2015
LETE GARCIA, MARIA ELENA;DIRECTOR/A;70.830,54;25/04/2013;18/01/2016;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;9;Departamento de Medio Ambiente y Politica Territorial;9120000;DIRECCION DE PLANIFICACION TERRITORIAL Y URBANISMO;22/06/2016
LEZA OLAIZOLA, MANUEL;DIRECTOR/A;38.962,17;24/05/2013;31/07/2014;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;9;Departamento de Medio Ambiente y Politica Territorial;9320000;DIRECCION DE PLANIFICACION DEL TRANSPORTE;30/11/2015
LEZA OLAIZOLA, MANUEL;DIRECTOR/A GENERAL DE LA SOCIEDAD;31.992,85;01/08/2014;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;167;Eusko Trenbideak / Ferrocarriles Vascos, S.A.;167010000;Eusko Trenbideak / Ferrocarriles Vascos, S.A.;30/11/2015
LEZA OLAIZOLA, MANUEL;DIRECTOR/A GENERAL DE LA SOCIEDAD;76.013,00;01/08/2014;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;167;Eusko Trenbideak / Ferrocarriles Vascos, S.A.;167010000;DIRECCION GENERAL / GERENCIA;22/06/2016
LITAGO SOLA, ESTHER;DIRECTOR/A DE PERSONAL GR.3;60.182,72;26/10/2011;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60133000;ORGANIZACION SANITARIA INTEGRADA BIDASOA;30/11/2015
LITAGO SOLA, ESTHER;DIRECTOR/A DE PERSONAL GR.3;61.342,68;26/10/2011;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60133000;ORGANIZACION SANITARIA INTEGRADA BIDASOA;22/06/2016
LLANO HERNAIZ, JOSU XABIER;DIRECTOR/A GERENTE;568,73;28/12/2015;;8;08 - SALUD;166;Osatek, S.A.;166010000;DIRECCION GENERAL / GERENCIA;22/06/2016
LOBERA REVILLA, ANGEL;DIRECTOR/A;71.543,27;10/01/2013;05/03/2015;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6510000;DIRECCION DE NORMALIZACION LINGUISTICA DE LAS ADMINISTRACIONES PUBLICAS;30/11/2015
LOBERA REVILLA, ANGEL;DIRECTOR/A;13.065,95;10/01/2013;05/03/2015;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6510000;DIRECCION DE NORMALIZACION LINGUISTICA DE LAS ADMINISTRACIONES PUBLICAS;22/06/2016
LOPEZ CARCAMO, ALEJANDRO;DIRECTOR/A;69.905,04;19/12/2012;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3210000;DIRECCION DE DESARROLLO INDUSTRIAL;30/11/2015
LOPEZ CARCAMO, ALEJANDRO;DIRECTOR/A;73.605,69;19/12/2012;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3210000;DIRECCION DE DESARROLLO INDUSTRIAL;22/06/2016
LOPEZ DE HEREDIA SAN JULIAN, MARIA;DIRECTOR/A DE ADMINISTRACION Y SERVICIOS;70.181,00;07/02/2011;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;61;URA, Agencia Vasca del Agua;61120000;DIRECION DE ADMINISTRACION Y SERVICIOS;30/11/2015
LOPEZ DE HEREDIA SAN JULIAN, MARIA;DIRECTOR/A DE ADMINISTRACION Y SERVICIOS;71.507,65;07/02/2011;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;61;URA, Agencia Vasca del Agua;61120000;DIRECION DE ADMINISTRACION Y SERVICIOS;22/06/2016
LOPEZ-URIBARRI GOICOLEA, NEREA KARMELE;DIRECTOR/A;71.037,98;28/01/2013;;5;05 - HACIENDA Y FINANZAS;5;Departamento de Hacienda y Finanzas;5220000;DIRECCION DE PATRIMONIO Y CONTRATACION;30/11/2015
LOPEZ-URIBARRI GOICOLEA, NEREA KARMELE;DIRECTOR/A;71.431,78;28/01/2013;;5;05 - HACIENDA Y FINANZAS;5;Departamento de Hacienda y Finanzas;5220000;DIRECCION DE PATRIMONIO Y CONTRATACION;22/06/2016
LOSA ZIGANDA, FRANCISCO DE JAVIER;DIRECTOR/A (RANGO VICECONSEJERO/A);84.511,64;19/04/2013;;5;05 - HACIENDA Y FINANZAS;5;Departamento de Hacienda y Finanzas;5100000;OFICINA DE CONTROL ECONOMICO;30/11/2015
LOSA ZIGANDA, FRANCISCO DE JAVIER;DIRECTOR/A (RANGO VICECONSEJERO/A);85.995,63;19/04/2013;;5;05 - HACIENDA Y FINANZAS;5;Departamento de Hacienda y Finanzas;5100000;OFICINA DE CONTROL ECONOMICO;22/06/2016
LOSANTOS OMAR, J. JAVIER;DIRECTOR/A;69.909,14;25/04/2013;;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4120000;DIRECCION DE TRABAJO Y SEGURIDAD SOCIAL;30/11/2015
LOSANTOS OMAR, J. JAVIER;DIRECTOR/A;69.909,14;25/04/2013;;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4120000;DIRECCION DE TRABAJO Y SEGURIDAD SOCIAL;22/06/2016
LOZANO OTERO, ARATXU;DIRECTOR/A DE PERSONAL GR.2;72.351,66;11/03/2013;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60127000;RED DE SALUD MENTAL DE BIZKAIA;30/11/2015
LOZANO OTERO, ARATXU;DIRECTOR/A DE PERSONAL GR.2;73.482,01;11/03/2013;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60127000;RED DE SALUD MENTAL DE BIZKAIA;22/06/2016
LOZANO SANTOS, JOSE RICARDO;DIRECTOR/A;60.500,56;06/03/2015;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6510000;DIRECCION DE NORMALIZACION LINGUISTICA DE LAS ADMINISTRACIONES PUBLICAS;22/06/2016
MADARIAGA ABERASTURI, MIREN ARANTZA;DIRECTOR/A GENERAL;67.087,00;06/02/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;143;Basquetour, S.A. - Agencia Vasca de Turismo;143010000;Basquetour, S.A. - Agencia Vasca de Turismo;30/11/2015
MADARIAGA ABERASTURI, MIREN ARANTZA;DIRECTOR/A GENERAL;67.087,00;06/02/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;143;Basquetour, S.A. - Agencia Vasca de Turismo;143010000;DIRECCION GENERAL / GERENCIA;22/06/2016
MADARIAGA GANGOITI, LEYRE;DIRECTOR/A;60.372,65;16/01/2013;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1210000;DIRECCION DE RELACIONES EXTERIORES;30/11/2015
MADARIAGA GANGOITI, LEYRE;DIRECTOR/A;67.087,02;16/01/2013;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1210000;DIRECCION DE RELACIONES EXTERIORES;22/06/2016
MADARIAGA GARAMENDI, IOSU;VICECONSEJERO/A;39.802,86;09/07/2015;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;9;Departamento de Medio Ambiente y Politica Territorial;9200000;VICECONSEJERIA DE MEDIO AMBIENTE;22/06/2016
MADRAZO JUANES, JOSE LUIS;DIRECTOR/A;67.087,04;25/04/2013;;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4220000;DIRECCION DE POLITICA FAMILIAR Y DESARROLLO COMUNITARIO;30/11/2015
MADRAZO JUANES, JOSE LUIS;DIRECTOR/A;67.119,55;25/04/2013;04/01/2016;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4220000;DIRECCION DE POLITICA FAMILIAR Y DESARROLLO COMUNITARIO;22/06/2016
MAIZ OLAZABALAGA, EDUARDO;DIRECTOR/A GERENTE GR.3;41.660,94;17/06/2015;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60134000;ORGANIZACION SANITARIA INTEGRADA DEBABARRENA;22/06/2016
MALAGA PEREZ, EMILIA;SECRETARIO/A GENERAL;61.869,14;29/01/2015;;88;88 - Otros Entes, LEY 1/2014, de 26 de junio;204;CESV, Consejo Economico y Social Vasco;204010000;PRESIDENCIA;22/06/2016
MANTEROLA ARTETA, PELI;DIRECTOR/A;67.087,04;25/04/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3440000;DIRECCION DE CALIDAD E INDUSTRIAS ALIMENTARIAS;30/11/2015
MANTEROLA ARTETA, PELI;DIRECTOR/A;67.087,02;25/04/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3440000;DIRECCION DE CALIDAD E INDUSTRIAS ALIMENTARIAS;22/06/2016
MANZANO RAMIREZ, ALBERTO;DIRECTOR/A MEDICO GR.1;79.583,20;09/09/2013;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60111000;HOSPITAL UNIVERSITARIO ARABA;30/11/2015
MANZANO RAMIREZ, ALBERTO;DIRECTOR/A MEDICO GR.1;80.479,61;09/09/2013;31/12/2015;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60111000;ORGANIZACION SANITARIA INTEGRADA ARABA;22/06/2016
MARIN SANCHEZ, MARTA;DELEGADO/A;117.631,36;09/08/2011;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1240000;DELEGACION DE EUSKADI PARA LA UNION EUROPEA;30/11/2015
MARIN SANCHEZ, MARTA;DELEGADO/A;118.823,63;09/08/2011;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1240000;DELEGACION DE EUSKADI PARA LA UNION EUROPEA;22/06/2016
MARQUES GONZALEZ, Mª LUZ;DIRECTOR/A GERENTE ATENCION PRIMARIA;75.882,94;01/09/2009;31/12/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60128000;ORGANIZACION SANITARIA INTEGRADA URIBE;30/11/2015
MARQUES GONZALEZ, Mª LUZ;DIRECTOR/A GERENTE GR.3;77.101,48;15/05/2015;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60128000;ORGANIZACION SANITARIA INTEGRADA URIBE;22/06/2016
MARTIN NAVASCUES, FERNANDO;DIRECTOR/A ECONOMICO-FINANCIERO GR.3;23.060,33;06/07/2009;08/05/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60134000;ORGANIZACION SANITARIA INTEGRADA BAJO DEBA;30/11/2015
MARTINEZ DE ANTOÑANA BLANCO, NIEVES;DIRECTOR/A;72.885,50;19/04/2013;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1120000;DIRECCION DE REGIMEN JURIDICO;30/11/2015
MARTINEZ DE ANTOÑANA BLANCO, NIEVES;DIRECTOR/A;73.384,87;19/04/2013;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1120000;DIRECCION DE REGIMEN JURIDICO;22/06/2016
MARTINEZ DE MURGUIA URRETA, RAMON;DIRECTOR/A;73.295,66;25/04/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6310000;DIRECCION DE FORMACION Y APRENDIZAJE;30/11/2015
MARTINEZ DE MURGUIA URRETA, RAMON;DIRECTOR/A;74.075,08;25/04/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6310000;DIRECCION DE FORMACION Y APRENDIZAJE;22/06/2016
MARTINEZ FERNANDEZ, OLVIDO;DIRECTOR/A DE ENFERMERIA GR.1;68.625,62;29/01/2009;31/12/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60131000;ORGANIZACION SANITARIA INTEGRADA DONOSTIALDEA;30/11/2015
MARTINEZ FERNANDEZ, OLVIDO;DIRECTOR/A DE COORDINACION ASISTENCIAL AREA DE ENFERMERIA GR.3;11.156,12;19/11/2015;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60134000;ORGANIZACION SANITARIA INTEGRADA DEBABARRENA;22/06/2016
MENDIALDUA IRASUEGUI, ESTHER;DIRECTOR/A;393,5;19/12/2012;02/01/2014;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1020000;DIRECCION DE SECRETARIA Y RELACIONES INSTITUCIONALES;30/11/2015
MENDIBELZUA MADARIAGA, IBON DAVID;DELEGADO/A;117.546,09;26/04/2013;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1280000;DELEGACION DE EUSKADI EN MEXICO;30/11/2015
MENDIBELZUA MADARIAGA, IBON DAVID;DELEGADO/A;118.892,45;26/04/2013;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1280000;DELEGACION DE EUSKADI EN MEXICO;22/06/2016
MENDIGUREN NAVASCUES, MARIA ARANZAZU;DIRECTOR/A DE COORDINACION ASISTENCIAL AREA MEDICA GR.3;69.400,50;09/01/2012;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60134000;ORGANIZACION SANITARIA INTEGRADA BAJO DEBA;30/11/2015
MENDIGUREN NAVASCUES, MARIA ARANZAZU;DIRECTOR/A DE COORDINACION ASISTENCIAL AREA MEDICA GR.3;65.059,12;09/01/2012;30/11/2015;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60134000;ORGANIZACION SANITARIA INTEGRADA DEBABARRENA;22/06/2016
MERINO HERNANDEZ, MARIA LUISA;DIRECTOR/A GERENTE ATENCION PRIMARIA;75.321,62;17/12/2011;31/12/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60137000;ORGANIZACION SANITARIA INTEGRADA TOLOSALDEA;30/11/2015
MERINO HERNANDEZ, MARIA LUISA;DIRECTOR/A GERENTE GR.4;71.208,96;15/05/2015;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60137000;ORGANIZACION SANITARIA INTEGRADA TOLOSALDEA;22/06/2016
MEZCORTA ECHAURREN, JOSEBA KOLDO;DIRECTOR/A ECONOMICO-FINANCIERO GR.2;82.490,73;05/05/2014;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60122000;ORGANIZACION SANITARIA INTEGRADA BILBAO-BASURTO;30/11/2015
MEZCORTA ECHAURREN, JOSEBA KOLDO;DIRECTOR/A ECONOMICO-FINANCIERO GR.2;84.024,67;05/05/2014;31/12/2015;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60122000;ORGANIZACION SANITARIA INTEGRADA BILBAO-BASURTO;22/06/2016
MOLINERO GUTIERREZ, FRUMEN;DIRECTOR/A ECONOMICO-FINANCIERO GR.4;59.278,94;24/01/2011;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60125000;HOSPITAL SANTA MARINA;30/11/2015
MOLINERO GUTIERREZ, FRUMEN;DIRECTOR/A ECONOMICO-FINANCIERO GR.4;60.138,64;24/01/2011;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60125000;HOSPITAL SANTA MARINA;22/06/2016
MONTERO TELLECHEA, CLARA;DIRECTOR/A;67.087,04;10/01/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6620000;DIRECCION DE PROMOCION DE LA CULTURA;30/11/2015
MONTERO TELLECHEA, CLARA;DIRECTOR/A;67.087,02;10/01/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6620000;DIRECCION DE PROMOCION DE LA CULTURA;22/06/2016
MONTES ALVARO, MARIA ISABEL;DIRECTOR/A MEDICO GR.4;67.775,81;01/03/2005;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60126000;HOSPITAL GORLIZ;30/11/2015
MONTES ALVARO, MARIA ISABEL;DIRECTOR/A MEDICO GR.4;68.002,42;01/03/2005;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60126000;HOSPITAL GORLIZ;22/06/2016
MORAIS EZQUERRO, ADOLFO;VICECONSEJERO/A;45.750,84;13/06/2015;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6400000;VICECONSEJERIA DE UNIVERSIDADES E INVESTIGACION;22/06/2016
MOSQUERA ULLOA, FERNANDO MANUEL;DIRECTOR/A MEDICO GR.4;62.940,62;28/09/2009;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60113000;RED DE SALUD MENTAL DE ARABA;30/11/2015
